"FIPS","County","Tract","Imprisonment_Rate","Total_Pop","IncomeMedian","pctWhite","pctBlack","pctBachelorsUp","pctUnderPoverty","pctOwner","pctRenter","UnempRate16","pctUnder18","pctOver65","pctDepend","pctNoVeh","pctDisability","pctMedicaid","pctMedicare","pctNoHI","pctNoSP","pctNoInternet","pctRural","missing","Imprisonment_RateCounty","Total_PopCounty","IncomeMedianCounty","pctWhiteCounty","pctBlackCounty","pctBachelorsUpCounty","pctUnderPovertyCounty","pctOwnerCounty","pctRenterCounty","UnempRate16County","white","black","bachelorsUp","poverty","owner","renter","unemp","black_cat","white_cat","bachelors_cat","poverty_cat","owner_cat","renter_cat","MHF_miles","Total_TravelTime_MHF","Driving_Miles_MHF","Inpatient_miles","Total_TravelTime","Driving_Miles","Crisis_miles","Total_TravelTime_Crisis","Driving_Miles_Crisis","Walkin_miles","Total_TravelTime_Walkin","Driving_Miles_Walkin","FacilityName","Setting_Inpatient","Setting_Outpatient","Setting_PartialHospital","Setting_Residential","Setting_Tele","Emer_CrisisIntervention","Emer_Walkins","FedQualified","Payment_Medicaid","Payment_Medicare","Payment_VA","PaymentAssist_Assistance","PaymentAssist_SlidingScale","Age_Adults","IH_FacilityName","IH_Setting_Inpatient","IH_Setting_Outpatient","IH_Setting_PartialHospital","IH_Setting_Residential","IH_Setting_Tele","IH_Emer_CrisisIntervention","IH_Emer_Walkins","IH_FedQualified","IH_Payment_Medicaid","IH_Payment_Medicare","IH_Payment_VA","IH_PaymentAssist_Assistance","IH_PaymentAssist_SlidingScale","IH_Age_Adults","Crisis_IH_FacilityName","Crisis_IH_Setting_Inpatient","Crisis_IH_Setting_Outpatient","Crisis_IH_Setting_PartialHospital","Crisis_IH_Setting_Residential","Crisis_IH_Setting_Tele","Crisis_IH_Emer_CrisisIntervention","Crisis_IH_Emer_Walkins","Crisis_IH_FedQualified","Crisis_IH_Payment_Medicaid","Crisis_IH_Payment_Medicare","Crisis_IH_Payment_VA","Crisis_IH_PaymentAssist_Assistance","Crisis_IH_PaymentAssist_SlidingScale","Crisis_IH_Age_Adults","Walkin_IH_FacilityName","Walkin_IH_Setting_Inpatient","Walkin_IH_Setting_Outpatient","Walkin_IH_Setting_PartialHospital","Walkin_IH_Setting_Residential","Walkin_IH_Setting_Tele","Walkin_IH_Emer_CrisisIntervention","Walkin_IH_Emer_Walkins","Walkin_IH_FedQualified","Walkin_IH_Payment_Medicaid","Walkin_IH_Payment_Medicare","Walkin_IH_Payment_VA","Walkin_IH_PaymentAssist_Assistance","Walkin_IH_PaymentAssist_SlidingScale","Walkin_IH_Age_Adults","IncomeMedian1000"
24033801213,"Prince George's","Prince George’s County, Census Tract 8012.13",180,3895,102898,7.291935068,87.76088637,22.35890014,1.030668678,93.11211664,6.887883358,9.9,22.4,20.9,43.3,3,9.3,9.1,2.2,2.7,9.2,5.7,0,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,0,0,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",1.78892761365656,10.5234171900129,4.38194311457935,3.29520722330279,16.0806688581194,7.73041534423828,3.29520722330279,16.0806688581194,7.73041534423828,3.29520722330279,16.0806688581194,7.73041534423828,"SMR Counseling Services LLC",0,1,0,0,1,1,0,0,0,0,1,1,1,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,102.898
24033801214,"Prince George's","Prince George’s County, Census Tract 8012.14",142,4240,97207,15.16563147,75.9057971,21.57351371,6.425702811,80.44927178,19.55072822,8.7,22.3,20.4,42.7,8.5,11.7,13.3,7,6.6,19.5,14.9,0,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,0,0,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",0.07182807166139,10.1465726995112,4.39284418293994,1.47636202420034,12.2358425925414,5.28329589489147,1.47636202420034,12.2358425925414,5.28329589489147,1.47636202420034,12.2358425925414,5.28329589489147,"SMR Counseling Services LLC",0,1,0,0,1,1,0,0,0,0,1,1,1,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,97.207
24033801215,"Prince George's","Prince George’s County, Census Tract 8012.15",279,2868,141051,6.033123028,88.84069401,41.70305677,3.506743738,95.37572254,4.624277457,5.9,21.6,11.7,33.4,1.9,9.6,3.3,0.4,4.7,3.6,1.2,0,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,1,0,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",0.911241638689267,6.65933418273926,2.5999870300293,0.911241638689267,6.65933418273926,2.5999870300293,0.911241638689267,6.65933418273926,2.5999870300293,0.911241638689267,6.65933418273926,2.5999870300293,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,141.051
24033801216,"Prince George's","Prince George’s County, Census Tract 8012.16",107,3728,110417,7.436281859,86.92653673,34.76060724,4.696132597,99.44659657,0.553403431,4.5,19.6,14.9,34.5,1.6,11,9.6,2.6,6.1,13.6,4.3,8.98,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,0,0,1,0,0,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",1.11370550707235,9.35843049446739,3.30192595917348,1.11370550707235,10.0877552032471,3.54276084899902,1.11370550707235,10.0877552032471,3.54276084899902,1.11370550707235,10.0877552032471,3.54276084899902,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,110.417
24033801217,"Prince George's","Prince George’s County, Census Tract 8012.17",102,3931,124167,10.93003653,78.84237145,26.67643826,4.550827423,92.08185053,7.918149466,3,14.2,18.9,33.1,3.2,13.6,5.6,1.6,4.4,6,8.7,0,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,0,0,1,0,0,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",0.260878778591618,3.41494090507535,1.35271534885563,0.260878778591618,5.03703996765228,2.01124945640548,0.260878778591618,5.03703996765228,2.01124945640548,0.260878778591618,5.03703996765228,2.01124945640548,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,124.167
24033801302,"Prince George's","Prince George’s County, Census Tract 8013.02",140,2856,138250,53.29341317,43.41317365,43.35230212,5.646912814,94.7564381,5.243561899,10,27.2,13.3,40.5,0.6,9.8,2.8,1.7,2.3,9.6,2.2,44.14,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,1,0,1,0,1,0,1,"Not Majority Black","Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",6.25183403295344,16.6966022464991,9.66027316157794,6.89822440700897,24.4347462522343,14.2053585025087,6.89822440700897,24.4347462522343,14.2053585025087,6.89822440700897,24.4347462522343,14.2053585025087,"Regenerations Counseling Services Inc",0,1,0,0,0,0,1,0,1,0,0,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,138.25
24033801305,"Prince George's","Prince George’s County, Census Tract 8013.05",276,6160,148438,8.29984274,60.77232221,36.55234657,9.305395149,90.51155116,9.488448845,5.6,16.5,18.9,35.4,3.2,11.8,12.5,3.1,5.8,7.6,2.7,0,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,0,0,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",2.03728043411745,12.088057473927,5.310425328376,3.66342548882227,14.1186034209552,6.60803762252066,3.66342548882227,14.1186034209552,6.60803762252066,3.66342548882227,14.1186034209552,6.60803762252066,"All Thats Therapeutic Inc",0,1,0,0,0,0,1,0,1,0,0,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,148.438
24033801307,"Prince George's","Prince George’s County, Census Tract 8013.07",266,3765,135446,11.79941003,72.80235988,49.981543,5.284912902,87.55102041,12.44897959,6,16.6,31.2,47.8,6.1,10.6,3.8,2.8,5.3,5.1,1.4,0,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,1,0,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",3.02242971937132,16.9979611632543,7.67281387874824,6.29120479886937,24.8860880464371,11.6564484619228,6.29120479886937,24.8860880464371,11.6564484619228,6.29120479886937,24.8860880464371,11.6564484619228,"All Thats Therapeutic Inc",0,1,0,0,0,0,1,0,1,0,0,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,135.446
24033801308,"Prince George's","Prince George’s County, Census Tract 8013.08",133,3766,129020,7.830245069,77.73460849,39.79238754,1.460674157,80.60368921,19.39631079,4,17.3,19.2,36.5,0,12.2,6.9,1.7,4.9,5.7,8.2,0,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,0,0,1,0,0,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",5.40321546959754,14.7004763874748,7.38062026920336,6.38286230501669,22.5873608913167,11.3638046940907,6.38286230501669,22.5873608913167,11.3638046940907,6.38286230501669,22.5873608913167,11.3638046940907,"All Thats Therapeutic Inc",0,1,0,0,0,0,1,0,1,0,0,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,129.02
24033801309,"Prince George's","Prince George’s County, Census Tract 8013.09",55,3607,153940,30.19309538,64.68695143,55.38132573,8.651746725,98.90620727,1.093792726,6.9,19.7,21.3,41,0.8,11.1,5.6,2.9,2.3,7.6,4.3,0,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,1,0,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",5.56916636941404,17.6181691258537,8.63858869776702,6.65014830475807,25.5042767105931,12.6217980633308,6.65014830475807,25.5042767105931,12.6217980633308,6.65014830475807,25.5042767105931,12.6217980633308,"All Thats Therapeutic Inc",0,1,0,0,0,0,1,0,1,0,0,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,153.94
24033801310,"Prince George's","Prince George’s County, Census Tract 8013.1",57,7062,133125,22.47152226,68.88160166,39.86107999,2.154002714,93.35142469,6.648575305,8.6,20.1,13.1,33.3,4.1,15.8,8,2.7,0.5,6.4,4.6,14.94,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,1,0,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",2.07680458606554,13.15037766556,7.52670344691108,5.9279669676721,18.6589970588684,11.3965549468994,5.9279669676721,18.6589970588684,11.3965549468994,5.9279669676721,18.6589970588684,11.3965549468994,"InnerSourced Solutions LLC",0,1,0,0,1,0,0,0,1,1,0,0,1,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,133.125
24033801311,"Prince George's","Prince George’s County, Census Tract 8013.11",144,8312,143304,8.682584739,83.08565704,42.67676768,4.809233729,96.44111076,3.558889244,7.7,20.6,13.9,34.5,0.6,6.3,9.1,1.7,1.4,7.6,2.2,31.08,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,1,0,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",2.42344959361065,15.2435406365907,7.19186281178679,2.42344959361065,15.9728043102141,7.43269770161234,2.42344959361065,15.9728043102141,7.43269770161234,2.42344959361065,15.9728043102141,7.43269770161234,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,143.304
24033801312,"Prince George's","Prince George’s County, Census Tract 8013.12",177,3947,107184,7.819905213,65.4028436,28.20793434,6.319546504,83.51209253,16.48790747,9.7,22.6,14.4,37,1.3,8.3,7.2,1.8,15.4,15.6,3.7,0,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,0,0,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",4.64426082724618,14.1829217925085,7.02817620506332,5.12881219135702,17.886813883802,9.18813311956573,5.12881219135702,17.886813883802,9.18813311956573,5.12881219135702,17.886813883802,9.18813311956573,"All Thats Therapeutic Inc",0,1,0,0,0,0,1,0,1,0,0,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,107.184
24033801313,"Prince George's","Prince George’s County, Census Tract 8013.13",93,3232,128167,12.47880638,62.56358087,37.17488789,2.870143507,96.71859463,3.28140537,6.6,19.1,20.5,39.6,8.6,7.7,11.1,5.3,4.6,10.4,4.5,0,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,0,0,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",3.34767579851815,11.6431494109805,5.49844015437427,4.40960859362113,15.8194080080305,7.79727172851562,4.40960859362113,15.8194080080305,7.79727172851562,4.40960859362113,15.8194080080305,7.79727172851562,"All Thats Therapeutic Inc",0,1,0,0,0,0,1,0,1,0,0,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,128.167
24033801404,"Prince George's","Prince George’s County, Census Tract 8014.04",212,6599,89888,20.86345382,48.59437751,41.22807018,3.617571059,66.1305232,33.8694768,3.6,15.8,16,31.8,2.6,10.1,11.7,1.2,23.2,11.3,5.2,0,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,0,1,0,1,0,0,"Not Majority Black","Not Majority White","Percent with Unemployment Above Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",0.952491583767057,7.43574071812454,4.22083040520473,6.94541752954028,18.1488708053376,12.5226152205855,6.94541752954028,18.1488708053376,12.5226152205855,6.94541752954028,18.1488708053376,12.5226152205855,"All Thats Therapeutic Inc",0,1,0,0,0,0,1,0,1,0,0,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,89.888
24033801405,"Prince George's","Prince George’s County, Census Tract 8014.05",144,4872,74939,8.936970837,51.01128881,19.83552632,12.7251462,55.57090239,44.42909761,5.3,22.9,17.7,40.6,12.3,9.9,16.4,9.3,17.5,14.9,11.5,0,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,0,1,1,0,0,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter",0,5.13541670173162,1.46200025874439,6.5942783596541,18.6452854823913,10.3943328857422,6.5942783596541,18.6452854823913,10.3943328857422,6.5942783596541,18.6452854823913,10.3943328857422,"All Thats Therapeutic Inc",0,1,0,0,0,0,1,0,1,0,0,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,74.939
24033801406,"Prince George's","Prince George’s County, Census Tract 8014.06",186,3222,84177,11.20996441,79.92882562,31.17674637,10.73035652,52.02492212,47.97507788,4.5,12.7,23.6,36.4,2.4,10.4,13.5,5.9,6.6,8.7,8.9,0,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,0,1,1,0,0,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter",1.01626994737549,6.3690195069868,2.41317392157272,4.81012124827171,17.265734294717,8.48949121386682,4.81012124827171,17.265734294717,8.48949121386682,4.81012124827171,17.265734294717,8.48949121386682,"All Thats Therapeutic Inc",0,1,0,0,0,0,1,0,1,0,0,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,84.177
24033801407,"Prince George's","Prince George’s County, Census Tract 8014.07",167,6586,122375,13.19314642,76.2305296,34.37960817,3.275208491,79.90902199,20.09097801,7.5,21.3,18.9,40.2,1.4,8.9,11.4,1.9,7.5,5.6,4.2,0,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,0,0,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",1.04310522041942,11.2635905298566,5.02617300349536,4.22964173482223,15.2476000104632,7.34074783325195,4.22964173482223,15.2476000104632,7.34074783325195,4.22964173482223,15.2476000104632,7.34074783325195,"All Thats Therapeutic Inc",0,1,0,0,0,0,1,0,1,0,0,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,122.375
24033801408,"Prince George's","Prince George’s County, Census Tract 8014.08",180,3335,83600,1.389337641,89.95153473,29.37032144,8.418620007,53.72220432,46.27779568,7.7,21.9,13.6,35.4,8.7,15.2,18.7,1.9,5,15.6,8.8,0,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,0,0,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Below Average","Majority Homeowner","Not Majority Renter",0.212746818518878,4.98085819002636,1.44757587662793,5.27399081429757,16.505290130336,9.72678557513141,5.27399081429757,16.505290130336,9.72678557513141,5.27399081429757,16.505290130336,9.72678557513141,"All Thats Therapeutic Inc",0,1,0,0,0,0,1,0,1,0,0,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,83.6
24033801409,"Prince George's","Prince George’s County, Census Tract 8014.09",293,2727,79688,9.895632006,66.3703131,23.93939394,10.97237987,63.27148807,36.72851193,11.8,17.1,20.6,37.7,9.5,15.3,13.5,3.7,14.4,13.5,7.2,0,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,0,1,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter",0.243690202848296,5.61206057693598,1.45360659744671,5.85927218718165,18.9830226983663,10.3472308397761,5.85927218718165,18.9830226983663,10.3472308397761,5.85927218718165,18.9830226983663,10.3472308397761,"All Thats Therapeutic Inc",0,1,0,0,0,0,1,0,1,0,0,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,79.688
24033801410,"Prince George's","Prince George’s County, Census Tract 8014.1",0,3416,114833,12.3659118,56.61501788,33.93258427,11.05783638,77.89348408,22.10651592,6.5,19.5,19.4,38.9,0.5,8.1,5.1,5.3,15.9,11.6,3.4,0,FALSE,171.088785046729,968772,89959.1588785047,16.9760552536729,65.1355668389766,33.209067394014,8.81410718375234,62.3560561310467,37.6439438688598,6.52990654205608,0,1,0,1,1,0,1,"Majority Black","Not Majority White","Percent with Unemployment Below Average","Percent Under Poverty Level Above Average","Majority Homeowner","Not Majority Renter",2.88223707718743,14.1392416990402,5.38121625776131,6.78719494298345,22.5985000199703,10.2335441924448,6.78719494298345,22.5985000199703,10.2335441924448,6.78719494298345,22.5985000199703,10.2335441924448,"All Thats Therapeutic Inc",0,1,0,0,0,0,1,0,1,0,0,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,"Medstar Southern Maryland Hospital Ctr Behavioral Health Services Unit",1,0,1,0,0,1,1,0,1,1,1,0,0,1,114.833
